[RUN #1] Preparing benchmark client...
[RUN #1] Launching threads now...
[RUN #1 1%,   0 secs]  1 threads:         402 ops,     403 (avg:     403) ops/sec, 1.59MB/sec (avg: 1.59MB/sec), 38.89 (avg: 38.89) msec latency[RUN #1 3%,   1 secs]  1 threads:         861 ops,     458 (avg:     431) ops/sec, 1.82MB/sec (avg: 1.71MB/sec), 34.79 (avg: 36.71) msec latency[RUN #1 4%,   2 secs]  1 threads:        1365 ops,     503 (avg:     455) ops/sec, 1.99MB/sec (avg: 1.80MB/sec), 31.62 (avg: 34.83) msec latency[RUN #1 6%,   3 secs]  1 threads:        1843 ops,     477 (avg:     461) ops/sec, 1.89MB/sec (avg: 1.82MB/sec), 33.64 (avg: 34.52) msec latency[RUN #1 7%,   4 secs]  1 threads:        2319 ops,     475 (avg:     464) ops/sec, 1.88MB/sec (avg: 1.84MB/sec), 33.60 (avg: 34.33) msec latency[RUN #1 9%,   5 secs]  1 threads:        2794 ops,     474 (avg:     465) ops/sec, 1.88MB/sec (avg: 1.84MB/sec), 33.58 (avg: 34.20) msec latency[RUN #1 10%,   6 secs]  1 threads:        3296 ops,     501 (avg:     470) ops/sec, 1.99MB/sec (avg: 1.86MB/sec), 31.67 (avg: 33.82) msec latency[RUN #1 11%,   7 secs]  1 threads:        3689 ops,     392 (avg:     461) ops/sec, 1.55MB/sec (avg: 1.82MB/sec), 40.51 (avg: 34.53) msec latency[RUN #1 13%,   8 secs]  1 threads:        4148 ops,     458 (avg:     460) ops/sec, 1.82MB/sec (avg: 1.82MB/sec), 34.97 (avg: 34.58) msec latency[RUN #1 14%,   9 secs]  1 threads:        4624 ops,     475 (avg:     462) ops/sec, 1.88MB/sec (avg: 1.83MB/sec), 33.69 (avg: 34.49) msec latency[RUN #1 16%,  10 secs]  1 threads:        5120 ops,     495 (avg:     465) ops/sec, 1.96MB/sec (avg: 1.84MB/sec), 32.39 (avg: 34.29) msec latency[RUN #1 17%,  11 secs]  1 threads:        5609 ops,     488 (avg:     467) ops/sec, 1.93MB/sec (avg: 1.85MB/sec), 32.46 (avg: 34.13) msec latency[RUN #1 19%,  12 secs]  1 threads:        6092 ops,     482 (avg:     468) ops/sec, 1.91MB/sec (avg: 1.85MB/sec), 33.53 (avg: 34.08) msec latency[RUN #1 20%,  13 secs]  1 threads:        6553 ops,     460 (avg:     468) ops/sec, 1.82MB/sec (avg: 1.85MB/sec), 33.97 (avg: 34.07) msec latency[RUN #1 21%,  14 secs]  1 threads:        7031 ops,     477 (avg:     468) ops/sec, 1.89MB/sec (avg: 1.85MB/sec), 33.98 (avg: 34.06) msec latency[RUN #1 23%,  15 secs]  1 threads:        7503 ops,     471 (avg:     468) ops/sec, 1.87MB/sec (avg: 1.86MB/sec), 33.73 (avg: 34.04) msec latency[RUN #1 24%,  16 secs]  1 threads:        7978 ops,     474 (avg:     469) ops/sec, 1.88MB/sec (avg: 1.86MB/sec), 34.15 (avg: 34.05) msec latency[RUN #1 26%,  17 secs]  1 threads:        8483 ops,     504 (avg:     471) ops/sec, 2.00MB/sec (avg: 1.86MB/sec), 31.20 (avg: 33.88) msec latency[RUN #1 27%,  18 secs]  1 threads:        8934 ops,     450 (avg:     470) ops/sec, 1.78MB/sec (avg: 1.86MB/sec), 35.35 (avg: 33.95) msec latency[RUN #1 29%,  19 secs]  1 threads:        9418 ops,     483 (avg:     470) ops/sec, 1.91MB/sec (avg: 1.86MB/sec), 33.95 (avg: 33.95) msec latency[RUN #1 30%,  20 secs]  1 threads:        9898 ops,     479 (avg:     471) ops/sec, 1.90MB/sec (avg: 1.86MB/sec), 32.08 (avg: 33.86) msec latency[RUN #1 31%,  21 secs]  1 threads:       10352 ops,     453 (avg:     470) ops/sec, 1.80MB/sec (avg: 1.86MB/sec), 35.35 (avg: 33.93) msec latency[RUN #1 33%,  22 secs]  1 threads:       10818 ops,     465 (avg:     470) ops/sec, 1.84MB/sec (avg: 1.86MB/sec), 35.17 (avg: 33.98) msec latency[RUN #1 34%,  24 secs]  1 threads:       11342 ops,     523 (avg:     472) ops/sec, 2.07MB/sec (avg: 1.87MB/sec), 30.40 (avg: 33.82) msec latency[RUN #1 36%,  25 secs]  1 threads:       11861 ops,     518 (avg:     474) ops/sec, 2.05MB/sec (avg: 1.88MB/sec), 30.79 (avg: 33.68) msec latency[RUN #1 37%,  26 secs]  1 threads:       12370 ops,     508 (avg:     475) ops/sec, 2.01MB/sec (avg: 1.88MB/sec), 31.49 (avg: 33.59) msec latency[RUN #1 39%,  27 secs]  1 threads:       12861 ops,     490 (avg:     476) ops/sec, 1.94MB/sec (avg: 1.88MB/sec), 32.44 (avg: 33.55) msec latency[RUN #1 40%,  28 secs]  1 threads:       13357 ops,     495 (avg:     477) ops/sec, 1.96MB/sec (avg: 1.89MB/sec), 32.50 (avg: 33.51) msec latency[RUN #1 41%,  29 secs]  1 threads:       13819 ops,     461 (avg:     476) ops/sec, 1.83MB/sec (avg: 1.88MB/sec), 34.35 (avg: 33.54) msec latency[RUN #1 43%,  30 secs]  1 threads:       14292 ops,     472 (avg:     476) ops/sec, 1.87MB/sec (avg: 1.88MB/sec), 34.09 (avg: 33.56) msec latency[RUN #1 44%,  31 secs]  1 threads:       14748 ops,     455 (avg:     475) ops/sec, 1.80MB/sec (avg: 1.88MB/sec), 34.95 (avg: 33.60) msec latency[RUN #1 46%,  32 secs]  1 threads:       15240 ops,     491 (avg:     476) ops/sec, 1.95MB/sec (avg: 1.88MB/sec), 32.48 (avg: 33.56) msec latency[RUN #1 47%,  33 secs]  1 threads:       15724 ops,     483 (avg:     476) ops/sec, 1.91MB/sec (avg: 1.88MB/sec), 32.33 (avg: 33.53) msec latency[RUN #1 49%,  34 secs]  1 threads:       16193 ops,     468 (avg:     476) ops/sec, 1.85MB/sec (avg: 1.88MB/sec), 34.06 (avg: 33.54) msec latency[RUN #1 50%,  35 secs]  1 threads:       16685 ops,     491 (avg:     476) ops/sec, 1.95MB/sec (avg: 1.89MB/sec), 33.27 (avg: 33.53) msec latency[RUN #1 51%,  36 secs]  1 threads:       17169 ops,     483 (avg:     476) ops/sec, 1.91MB/sec (avg: 1.89MB/sec), 33.02 (avg: 33.52) msec latency[RUN #1 53%,  37 secs]  1 threads:       17603 ops,     433 (avg:     475) ops/sec, 1.72MB/sec (avg: 1.88MB/sec), 37.00 (avg: 33.61) msec latency[RUN #1 54%,  38 secs]  1 threads:       18060 ops,     456 (avg:     475) ops/sec, 1.81MB/sec (avg: 1.88MB/sec), 35.08 (avg: 33.64) msec latency[RUN #1 56%,  39 secs]  1 threads:       18568 ops,     507 (avg:     476) ops/sec, 2.01MB/sec (avg: 1.88MB/sec), 31.57 (avg: 33.59) msec latency[RUN #1 57%,  40 secs]  1 threads:       19065 ops,     496 (avg:     476) ops/sec, 1.97MB/sec (avg: 1.89MB/sec), 31.69 (avg: 33.54) msec latency[RUN #1 59%,  41 secs]  1 threads:       19561 ops,     495 (avg:     477) ops/sec, 1.96MB/sec (avg: 1.89MB/sec), 32.66 (avg: 33.51) msec latency[RUN #1 60%,  42 secs]  1 threads:       20070 ops,     508 (avg:     477) ops/sec, 2.01MB/sec (avg: 1.89MB/sec), 31.09 (avg: 33.45) msec latency[RUN #1 61%,  43 secs]  1 threads:       20520 ops,     449 (avg:     477) ops/sec, 1.78MB/sec (avg: 1.89MB/sec), 35.45 (avg: 33.50) msec latency[RUN #1 63%,  44 secs]  1 threads:       20990 ops,     469 (avg:     477) ops/sec, 1.86MB/sec (avg: 1.89MB/sec), 34.55 (avg: 33.52) msec latency[RUN #1 64%,  45 secs]  1 threads:       21489 ops,     498 (avg:     477) ops/sec, 1.97MB/sec (avg: 1.89MB/sec), 30.84 (avg: 33.46) msec latency[RUN #1 66%,  46 secs]  1 threads:       22050 ops,     560 (avg:     479) ops/sec, 2.22MB/sec (avg: 1.90MB/sec), 28.95 (avg: 33.34) msec latency[RUN #1 67%,  47 secs]  1 threads:       22577 ops,     526 (avg:     480) ops/sec, 2.08MB/sec (avg: 1.90MB/sec), 30.77 (avg: 33.28) msec latency[RUN #1 69%,  48 secs]  1 threads:       23088 ops,     510 (avg:     480) ops/sec, 2.02MB/sec (avg: 1.90MB/sec), 31.36 (avg: 33.24) msec latency[RUN #1 70%,  49 secs]  1 threads:       23591 ops,     502 (avg:     481) ops/sec, 1.99MB/sec (avg: 1.90MB/sec), 31.74 (avg: 33.21) msec latency[RUN #1 71%,  50 secs]  1 threads:       24110 ops,     518 (avg:     482) ops/sec, 2.05MB/sec (avg: 1.91MB/sec), 30.66 (avg: 33.15) msec latency[RUN #1 73%,  51 secs]  1 threads:       24611 ops,     500 (avg:     482) ops/sec, 1.98MB/sec (avg: 1.91MB/sec), 32.22 (avg: 33.13) msec latency[RUN #1 74%,  52 secs]  1 threads:       25114 ops,     502 (avg:     482) ops/sec, 1.99MB/sec (avg: 1.91MB/sec), 31.29 (avg: 33.10) msec latency[RUN #1 76%,  53 secs]  1 threads:       25643 ops,     528 (avg:     483) ops/sec, 2.09MB/sec (avg: 1.91MB/sec), 30.70 (avg: 33.05) msec latency[RUN #1 77%,  54 secs]  1 threads:       26126 ops,     482 (avg:     483) ops/sec, 1.91MB/sec (avg: 1.91MB/sec), 32.19 (avg: 33.03) msec latency[RUN #1 79%,  55 secs]  1 threads:       26617 ops,     490 (avg:     483) ops/sec, 1.94MB/sec (avg: 1.91MB/sec), 33.02 (avg: 33.03) msec latency[RUN #1 80%,  56 secs]  1 threads:       27103 ops,     485 (avg:     483) ops/sec, 1.92MB/sec (avg: 1.91MB/sec), 32.32 (avg: 33.02) msec latency[RUN #1 81%,  57 secs]  1 threads:       27621 ops,     517 (avg:     484) ops/sec, 2.05MB/sec (avg: 1.92MB/sec), 31.70 (avg: 32.99) msec latency[RUN #1 83%,  58 secs]  1 threads:       28081 ops,     459 (avg:     484) ops/sec, 1.82MB/sec (avg: 1.92MB/sec), 32.81 (avg: 32.99) msec latency[RUN #1 84%,  59 secs]  1 threads:       28580 ops,     498 (avg:     484) ops/sec, 1.97MB/sec (avg: 1.92MB/sec), 33.80 (avg: 33.01) msec latency[RUN #1 86%,  60 secs]  1 threads:       29033 ops,     452 (avg:     483) ops/sec, 1.79MB/sec (avg: 1.91MB/sec), 35.57 (avg: 33.05) msec latency[RUN #1 87%,  61 secs]  1 threads:       29514 ops,     480 (avg:     483) ops/sec, 1.90MB/sec (avg: 1.91MB/sec), 33.46 (avg: 33.05) msec latency[RUN #1 89%,  62 secs]  1 threads:       29993 ops,     478 (avg:     483) ops/sec, 1.89MB/sec (avg: 1.91MB/sec), 32.81 (avg: 33.05) msec latency[RUN #1 90%,  63 secs]  1 threads:       30547 ops,     553 (avg:     484) ops/sec, 2.19MB/sec (avg: 1.92MB/sec), 29.19 (avg: 32.98) msec latency[RUN #1 91%,  64 secs]  1 threads:       31023 ops,     475 (avg:     484) ops/sec, 1.88MB/sec (avg: 1.92MB/sec), 33.37 (avg: 32.98) msec latency[RUN #1 93%,  65 secs]  1 threads:       31514 ops,     490 (avg:     484) ops/sec, 1.94MB/sec (avg: 1.92MB/sec), 32.81 (avg: 32.98) msec latency[RUN #1 94%,  66 secs]  1 threads:       32008 ops,     493 (avg:     484) ops/sec, 1.95MB/sec (avg: 1.92MB/sec), 32.50 (avg: 32.97) msec latency[RUN #1 96%,  67 secs]  1 threads:       32492 ops,     483 (avg:     484) ops/sec, 1.91MB/sec (avg: 1.92MB/sec), 32.82 (avg: 32.97) msec latency[RUN #1 97%,  68 secs]  1 threads:       32972 ops,     479 (avg:     484) ops/sec, 1.90MB/sec (avg: 1.92MB/sec), 33.06 (avg: 32.97) msec latency[RUN #1 99%,  69 secs]  1 threads:       33455 ops,     482 (avg:     484) ops/sec, 1.91MB/sec (avg: 1.92MB/sec), 33.61 (avg: 32.98) msec latency[RUN #1 100%,  70 secs]  1 threads:       33969 ops,     513 (avg:     485) ops/sec, 2.03MB/sec (avg: 1.92MB/sec), 31.20 (avg: 32.96) msec latency[RUN #1 100%,  70 secs]  0 threads:       33985 ops,     513 (avg:     485) ops/sec, 2.03MB/sec (avg: 1.92MB/sec), 31.20 (avg: 32.96) msec latency

1         Threads
16        Connections per thread
70        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
------------------------------------------------------------------------
Sets           0.00          ---          ---      0.00000         0.00 
Gets         478.51       478.51         0.00     32.95600      1938.24 
Waits          0.00          ---          ---      0.00000          --- 
Totals       478.51       478.51         0.00     32.95600      1938.24 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
---
GET       2.400         0.01
GET       2.500         0.02
GET       2.600         0.02
GET       2.700         0.03
GET       2.800         0.04
GET       2.900         0.05
GET       3.000         0.05
GET       3.100         0.06
GET       3.300         0.08
GET       3.400         0.08
GET       3.500         0.09
GET       3.600         0.11
GET       3.700         0.12
GET       3.800         0.13
GET       3.900         0.13
GET       4.000         0.14
GET       4.100         0.14
GET       4.200         0.15
GET       4.300         0.17
GET       4.400         0.17
GET       4.500         0.19
GET       4.600         0.19
GET       4.700         0.19
GET       4.800         0.21
GET       4.900         0.22
GET       5.000         0.24
GET       5.100         0.24
GET       5.200         0.26
GET       5.300         0.28
GET       5.400         0.30
GET       5.500         0.31
GET       5.600         0.33
GET       5.700         0.34
GET       5.800         0.34
GET       5.900         0.35
GET       6.000         0.36
GET       6.200         0.36
GET       6.300         0.38
GET       6.400         0.39
GET       6.500         0.40
GET       6.600         0.41
GET       6.700         0.42
GET       7.000         0.42
GET       7.100         0.43
GET       7.200         0.44
GET       7.300         0.45
GET       7.400         0.46
GET       7.500         0.47
GET       7.600         0.47
GET       7.700         0.49
GET       7.800         0.50
GET       7.900         0.52
GET       8.000         0.53
GET       8.100         0.54
GET       8.200         0.56
GET       8.300         0.58
GET       8.400         0.59
GET       8.500         0.60
GET       8.600         0.61
GET       8.700         0.63
GET       8.800         0.66
GET       8.900         0.68
GET       9.000         0.72
GET       9.100         0.74
GET       9.200         0.76
GET       9.300         0.82
GET       9.400         0.84
GET       9.500         0.88
GET       9.600         0.92
GET       9.700         0.96
GET       9.800         0.99
GET       9.900         1.02
GET      10.000         1.45
GET      11.000         2.81
GET      12.000         4.30
GET      13.000         5.83
GET      14.000         7.86
GET      15.000        23.34
GET      16.000        44.48
GET      17.000        47.10
GET      18.000        48.59
GET      19.000        50.10
GET      20.000        51.41
GET      21.000        52.15
GET      22.000        52.55
GET      23.000        52.74
GET      24.000        52.97
GET      25.000        53.24
GET      26.000        53.74
GET      27.000        54.42
GET      28.000        55.15
GET      29.000        55.84
GET      30.000        57.12
GET      31.000        65.13
GET      32.000        69.36
GET      33.000        70.09
GET      34.000        70.73
GET      35.000        71.33
GET      36.000        71.92
GET      37.000        72.17
GET      38.000        72.26
GET      39.000        72.31
GET      40.000        72.40
GET      41.000        72.56
GET      42.000        72.83
GET      43.000        73.22
GET      44.000        73.69
GET      45.000        74.09
GET      46.000        76.09
GET      47.000        81.93
GET      48.000        83.12
GET      49.000        83.50
GET      50.000        84.01
GET      51.000        84.39
GET      52.000        84.63
GET      53.000        84.72
GET      54.000        84.80
GET      55.000        84.85
GET      56.000        84.93
GET      57.000        85.02
GET      58.000        85.22
GET      59.000        85.52
GET      60.000        85.75
GET      61.000        86.09
GET      62.000        88.03
GET      63.000        90.15
GET      64.000        90.53
GET      65.000        90.75
GET      66.000        90.95
GET      67.000        91.18
GET      68.000        91.31
GET      69.000        91.35
GET      70.000        91.38
GET      71.000        91.43
GET      72.000        91.49
GET      73.000        91.56
GET      74.000        91.69
GET      75.000        91.79
GET      76.000        91.91
GET      77.000        92.16
GET      78.000        93.71
GET      79.000        94.34
GET      80.000        94.47
GET      81.000        94.58
GET      82.000        94.72
GET      83.000        94.79
GET      84.000        94.84
GET      85.000        94.89
GET      86.000        94.91
GET      87.000        94.94
GET      88.000        94.97
GET      89.000        95.04
GET      90.000        95.13
GET      91.000        95.24
GET      92.000        95.36
GET      93.000        95.78
GET      94.000        96.79
GET      95.000        96.91
GET      96.000        96.96
GET      97.000        97.05
GET      98.000        97.13
GET      99.000        97.18
GET     100.000        97.26
GET     110.000        98.30
GET     120.000        98.58
GET     130.000        98.90
GET     140.000        99.25
GET     150.000        99.30
GET     160.000        99.49
GET     170.000        99.66
GET     180.000        99.71
GET     190.000        99.79
GET     200.000        99.84
GET     210.000        99.85
GET     220.000        99.89
GET     230.000        99.96
GET     240.000        99.98
GET     250.000        99.99
GET     290.000       100.00
---
